lineup_id,participant_id,nplots,vis,rep,detected
L002,P15994,8,boxplot,22,no
L002,P19910,8,boxplot,23,yes
L002,P351,8,boxplot,24,no
L002,P2754,8,boxplot,25,no
L002,P11011,8,boxplot,26,no
L002,P8212,8,boxplot,27,no
L002,P14335,8,boxplot,28,yes
L002,P14314,8,boxplot,29,yes
L002,P116,8,boxplot,30,no
L002,P3267,8,boxplot,31,yes
L002,P9198,8,boxplot,32,no
L002,P12381,8,boxplot,33,yes
L002,P4585,8,boxplot,34,yes
L002,P13125,8,boxplot,35,no
L002,P3733,8,boxplot,36,no
L002,P913,8,boxplot,37,no
L002,P6656,8,boxplot,38,yes
L002,P7859,8,boxplot,39,yes
L002,P16724,8,boxplot,40,no
L002,P14106,8,boxplot,41,yes
L002,P3588,8,boxplot,42,yes
L002,P574,8,boxplot,43,no
L002,P19973,8,boxplot,44,no
L002,P20205,8,boxplot,45,yes
L002,P12800,8,boxplot,46,yes
L002,P14879,8,boxplot,47,no
L002,P19427,8,boxplot,48,no
L002,P19152,8,boxplot,49,no
L002,P6590,8,boxplot,50,yes
L002,P13033,8,boxplot,51,no
L002,P4146,8,boxplot,52,no
L002,P11884,8,boxplot,53,no
L002,P7944,8,boxplot,54,no
L002,P10575,8,boxplot,55,no
L002,P12400,8,boxplot,56,no
L002,P3493,8,boxplot,57,yes
L002,P10216,8,boxplot,58,yes
L002,P3966,8,boxplot,59,yes
L002,P2326,8,boxplot,60,yes
L002,P19218,8,boxplot,61,yes
L002,P3144,8,boxplot,62,no
L002,P16860,8,boxplot,63,yes
L002,P20652,8,boxplot,64,yes
L002,P11803,8,boxplot,65,no
L002,P18263,8,boxplot,66,no
L002,P14910,8,boxplot,67,yes
L002,P2512,8,boxplot,68,yes
L002,P13045,8,boxplot,69,yes
L002,P19780,8,boxplot,70,no
L002,P3635,8,boxplot,71,yes
L002,P3909,8,boxplot,72,yes
L002,P19182,8,boxplot,73,no
L002,P7379,8,boxplot,74,yes
L002,P2339,8,boxplot,75,no
L002,P7833,8,boxplot,76,no
L002,P14080,8,boxplot,77,no
L002,P3410,8,boxplot,78,yes
L002,P5743,8,boxplot,79,yes
L002,P5897,8,boxplot,80,no
L002,P9599,8,boxplot,81,yes
L002,P11588,8,boxplot,82,yes
L002,P9891,8,boxplot,83,no
L002,P4144,8,boxplot,84,yes
L002,P7996,8,boxplot,85,yes
L002,P6726,8,boxplot,86,yes
L002,P15630,8,boxplot,87,no
L002,P14391,8,boxplot,88,yes
L002,P7086,8,boxplot,89,no
L002,P20495,8,boxplot,90,yes
L002,P15028,8,boxplot,91,yes
L002,P10793,8,boxplot,92,no
L002,P20107,8,boxplot,93,yes
L002,P14614,8,boxplot,94,no
L002,P11255,8,boxplot,95,no
L002,P18699,8,boxplot,96,no
L002,P11943,8,boxplot,97,no
L002,P530,8,boxplot,98,no
L002,P16138,8,boxplot,99,yes
L002,P12992,8,boxplot,100,yes
L002,P18188,8,boxplot,101,yes
L002,P14522,8,boxplot,102,yes
L002,P7669,8,boxplot,103,yes
L002,P5199,8,boxplot,104,yes
L002,P11119,8,boxplot,105,yes
L002,P4164,8,boxplot,106,yes
L002,P14971,8,boxplot,107,yes
L002,P15336,8,boxplot,108,no
L002,P318,8,boxplot,109,no
L002,P7588,8,boxplot,110,yes
L002,P14769,8,boxplot,111,yes
L002,P21150,8,boxplot,112,no
L002,P11836,8,boxplot,113,yes
L002,P18180,8,boxplot,114,no
L002,P1450,8,boxplot,115,yes
L002,P1474,8,boxplot,116,no
L002,P5757,8,boxplot,117,no
L002,P21340,8,boxplot,118,yes
L002,P9207,8,boxplot,119,yes
L002,P13491,8,boxplot,120,yes
L003,P13558,8,dotplot,1,yes
L003,P13299,8,dotplot,2,yes
L003,P9996,8,dotplot,3,no
L003,P3312,8,dotplot,4,yes
L003,P5634,8,dotplot,5,no
L003,P13895,8,dotplot,6,no
L003,P6693,8,dotplot,7,yes
L003,P19901,8,dotplot,8,yes
L003,P17102,8,dotplot,9,yes
L003,P15339,8,dotplot,10,yes
L003,P17073,8,dotplot,11,yes
L003,P2432,8,dotplot,12,yes
L003,P14155,8,dotplot,13,no
L003,P9949,8,dotplot,14,no
L003,P12525,8,dotplot,15,no
L003,P10053,8,dotplot,16,no
L003,P21586,8,dotplot,17,no
L003,P795,8,dotplot,18,yes
L003,P6699,8,dotplot,19,yes
L003,P12423,8,dotplot,20,yes
L003,P8703,8,dotplot,21,yes
L003,P18275,8,dotplot,22,yes
L003,P21445,8,dotplot,23,yes
L003,P10328,8,dotplot,24,no
L003,P9043,8,dotplot,25,yes
L003,P21546,8,dotplot,26,no
L003,P061,8,dotplot,27,yes
L003,P18216,8,dotplot,28,no
L003,P11194,8,dotplot,29,yes
L003,P17677,8,dotplot,30,no
L003,P15894,8,dotplot,31,no
L003,P21314,8,dotplot,32,yes
L003,P15964,8,dotplot,33,yes
L003,P3378,8,dotplot,34,no
L003,P7217,8,dotplot,35,no
L003,P3377,8,dotplot,36,no
L003,P1594,8,dotplot,37,no
L003,P7187,8,dotplot,38,yes
L003,P6437,8,dotplot,39,yes
L003,P18675,8,dotplot,40,yes
L003,P8247,8,dotplot,41,yes
L003,P9582,8,dotplot,42,no
L003,P18136,8,dotplot,43,yes
L003,P1800,8,dotplot,44,yes
L003,P1164,8,dotplot,45,yes
L003,P18671,8,dotplot,46,no
L003,P4900,8,dotplot,47,no
L003,P19934,8,dotplot,48,no
L003,P20236,8,dotplot,49,yes
L003,P13744,8,dotplot,50,yes
L003,P18228,8,dotplot,51,yes
L003,P4049,8,dotplot,52,yes
L003,P16690,8,dotplot,53,yes
L003,P21157,8,dotplot,54,yes
L003,P163,8,dotplot,55,no
L003,P19819,8,dotplot,56,yes
L003,P18316,8,dotplot,57,yes
L003,P6375,8,dotplot,58,yes
L003,P998,8,dotplot,59,no
L003,P17116,8,dotplot,60,no
L003,P8648,8,dotplot,61,yes
L003,P9886,8,dotplot,62,yes
L003,P17960,8,dotplot,63,no
L003,P7485,8,dotplot,64,yes
L003,P11571,8,dotplot,65,no
L003,P18326,8,dotplot,66,yes
L003,P10518,8,dotplot,67,no
L003,P9926,8,dotplot,68,no
L003,P7942,8,dotplot,69,no
L003,P11713,8,dotplot,70,no
L003,P1555,8,dotplot,71,no
L003,P4619,8,dotplot,72,yes
L003,P14069,8,dotplot,73,yes
L003,P2283,8,dotplot,74,yes
L003,P13100,8,dotplot,75,no
L003,P17310,8,dotplot,76,yes
L003,P19353,8,dotplot,77,yes
L003,P2177,8,dotplot,78,no
L003,P4757,8,dotplot,79,yes
L003,P7106,8,dotplot,80,yes
L003,P14088,8,dotplot,81,yes
L003,P965,8,dotplot,82,no
L003,P13580,8,dotplot,83,yes
L003,P7243,8,dotplot,84,yes
L003,P17801,8,dotplot,85,no
L003,P11222,8,dotplot,86,no
L003,P3554,8,dotplot,87,yes
L003,P6012,8,dotplot,88,yes
L003,P10456,8,dotplot,89,yes
L003,P1977,8,dotplot,90,yes
L003,P19200,8,dotplot,91,yes
L003,P686,8,dotplot,92,no
L003,P6864,8,dotplot,93,yes
L003,P6614,8,dotplot,94,yes
L003,P16732,8,dotplot,95,yes
L003,P6814,8,dotplot,96,no
L003,P8375,8,dotplot,97,yes
L003,P15673,8,dotplot,98,yes
L003,P20368,8,dotplot,99,yes
L003,P17802,8,dotplot,100,yes
L003,P7262,8,dotplot,101,yes
L003,P9184,8,dotplot,102,no
L003,P4228,8,dotplot,103,no
L003,P15193,8,dotplot,104,no
L003,P20635,8,dotplot,105,yes
L003,P2726,8,dotplot,106,yes
L003,P8426,8,dotplot,107,yes
L003,P756,8,dotplot,108,no
L003,P5678,8,dotplot,109,yes
L003,P3683,8,dotplot,110,yes
L003,P798,8,dotplot,111,yes
L003,P13239,8,dotplot,112,yes
L003,P11479,8,dotplot,113,no
L003,P6514,8,dotplot,114,yes
L003,P21230,8,dotplot,115,yes
L003,P13420,8,dotplot,116,yes
L003,P15539,8,dotplot,117,yes
L003,P8742,8,dotplot,118,yes
L003,P11435,8,dotplot,119,yes
L003,P10589,8,dotplot,120,yes
L004,P1902,8,violin,1,no
L004,P5716,8,violin,2,no
L004,P18053,8,violin,3,yes
L004,P3252,8,violin,4,no
L004,P15155,8,violin,5,yes
L004,P8360,8,violin,6,yes
L004,P7464,8,violin,7,yes
L004,P16978,8,violin,8,yes
L004,P2501,8,violin,9,yes
L004,P11283,8,violin,10,yes
L004,P16780,8,violin,11,yes
L004,P20449,8,violin,12,yes
L004,P17072,8,violin,13,yes
L004,P15222,8,violin,14,no
L004,P225,8,violin,15,yes
L004,P1507,8,violin,16,no
L004,P5375,8,violin,17,yes
L004,P17281,8,violin,18,no
L004,P5643,8,violin,19,yes
L004,P3499,8,violin,20,yes
L004,P2477,8,violin,21,yes
L004,P20749,8,violin,22,yes
L004,P20407,8,violin,23,yes
L004,P10463,8,violin,24,yes
L004,P10358,8,violin,25,no
L004,P1651,8,violin,26,no
L004,P8990,8,violin,27,yes
L004,P19867,8,violin,28,no
L004,P3526,8,violin,29,no
L004,P1012,8,violin,30,no
L004,P11199,8,violin,31,yes
L004,P11977,8,violin,32,yes
L004,P597,8,violin,33,yes
L004,P6667,8,violin,34,yes
L004,P20486,8,violin,35,no
L004,P7041,8,violin,36,yes
L004,P2222,8,violin,37,yes
L004,P6147,8,violin,38,yes
L004,P8511,8,violin,39,no
L004,P6450,8,violin,40,yes
L004,P6756,8,violin,41,yes
L004,P15728,8,violin,42,yes
L004,P19519,8,violin,43,no
L004,P1430,8,violin,44,no
L004,P16358,8,violin,45,no
L004,P18579,8,violin,46,no
L004,P2203,8,violin,47,no
L004,P20207,8,violin,48,no
L004,P7673,8,violin,49,yes
L004,P16674,8,violin,50,yes
L004,P10912,8,violin,51,yes
L004,P15362,8,violin,52,no
L004,P3764,8,violin,53,yes
L004,P16479,8,violin,54,yes
L004,P13480,8,violin,55,yes
L004,P21427,8,violin,56,yes
L004,P6953,8,violin,57,yes
L004,P4008,8,violin,58,no
L004,P17159,8,violin,59,yes
L004,P19278,8,violin,60,yes
L004,P12411,8,violin,61,yes
L004,P16178,8,violin,62,yes
L004,P17110,8,violin,63,yes
L004,P21101,8,violin,64,yes
L004,P9955,8,violin,65,yes
L004,P15957,8,violin,66,yes
L004,P868,8,violin,67,no
L004,P21247,8,violin,68,yes
L004,P6400,8,violin,69,yes
L004,P20984,8,violin,70,yes
L004,P19431,8,violin,71,yes
L004,P20031,8,violin,72,no
L004,P19749,8,violin,73,yes
L004,P3964,8,violin,74,yes
L004,P7336,8,violin,75,no
L004,P3187,8,violin,76,yes
L004,P1599,8,violin,77,no
L004,P17307,8,violin,78,yes
L004,P4758,8,violin,79,no
L004,P17872,8,violin,80,no
L004,P21064,8,violin,81,yes
L004,P17386,8,violin,82,yes
L004,P19262,8,violin,83,yes
L004,P130,8,violin,84,yes
L004,P2173,8,violin,85,no
L004,P6990,8,violin,86,yes
L004,P9153,8,violin,87,yes
L004,P20593,8,violin,88,no
L004,P11284,8,violin,89,no
L004,P7060,8,violin,90,yes
L004,P13842,8,violin,91,yes
L004,P17088,8,violin,92,yes
L004,P287,8,violin,93,yes
L004,P14272,8,violin,94,no
L004,P081,8,violin,95,no
L004,P13331,8,violin,96,no
L004,P2970,8,violin,97,no
L004,P19054,8,violin,98,no
L004,P14028,8,violin,99,yes
L004,P068,8,violin,100,no
L004,P10734,8,violin,101,yes
L004,P15367,8,violin,102,yes
L004,P14648,8,violin,103,yes
L004,P18746,8,violin,104,yes
L004,P20357,8,violin,105,yes
L004,P11908,8,violin,106,no
L004,P20405,8,violin,107,no
L004,P14819,8,violin,108,no
L004,P17065,8,violin,109,yes
L004,P1765,8,violin,110,yes
L004,P107,8,violin,111,yes
L004,P14215,8,violin,112,yes
L004,P3492,8,violin,113,yes
L004,P4707,8,violin,114,no
L004,P6207,8,violin,115,yes
L004,P2122,8,violin,116,yes
L004,P12877,8,violin,117,no
L004,P9549,8,violin,118,no
L004,P13656,8,violin,119,yes
L004,P8397,8,violin,120,yes
L005,P1116,8,boxplot,1,no
L005,P18016,8,boxplot,2,no
L005,P21035,8,boxplot,3,yes
L005,P17397,8,boxplot,4,no
L005,P13742,8,boxplot,5,yes
L005,P10647,8,boxplot,6,yes
L005,P300,8,boxplot,7,no
L005,P1756,8,boxplot,8,no
L005,P16771,8,boxplot,9,yes
L005,P18049,8,boxplot,10,no
L005,P18900,8,boxplot,11,yes
L005,P4308,8,boxplot,12,yes
L005,P7829,8,boxplot,13,no
L005,P3795,8,boxplot,14,no
L005,P4081,8,boxplot,15,yes
L005,P19140,8,boxplot,16,no
L005,P2807,8,boxplot,17,yes
L005,P17603,8,boxplot,18,no
L005,P17219,8,boxplot,19,no
L005,P3862,8,boxplot,20,yes
L005,P12242,8,boxplot,21,no
L005,P4858,8,boxplot,22,no
L005,P10591,8,boxplot,23,yes
L005,P14894,8,boxplot,24,no
L005,P10311,8,boxplot,25,yes
L005,P17731,8,boxplot,26,yes
L005,P14320,8,boxplot,27,no
L005,P14237,8,boxplot,28,yes
L005,P20758,8,boxplot,29,yes
L005,P2376,8,boxplot,30,no
L005,P14211,8,boxplot,31,no
L005,P7980,8,boxplot,32,no
L005,P16239,8,boxplot,33,yes
L005,P1154,8,boxplot,34,yes
L005,P8836,8,boxplot,35,yes
L005,P17502,8,boxplot,36,yes
L005,P5606,8,boxplot,37,no
L005,P6030,8,boxplot,38,yes
L005,P7706,8,boxplot,39,yes
L005,P18328,8,boxplot,40,no
L005,P5051,8,boxplot,41,no
L005,P5731,8,boxplot,42,no
L005,P12861,8,boxplot,43,yes
L005,P17704,8,boxplot,44,yes
L005,P16231,8,boxplot,45,no
L005,P5722,8,boxplot,46,no
L005,P2759,8,boxplot,47,yes
L005,P4727,8,boxplot,48,no
L005,P8461,8,boxplot,49,no
L005,P10254,8,boxplot,50,yes
L005,P8134,8,boxplot,51,no
L005,P17400,8,boxplot,52,yes
L005,P6561,8,boxplot,53,no
L005,P11264,8,boxplot,54,yes
L005,P3727,8,boxplot,55,no
L005,P5270,8,boxplot,56,yes
L005,P11746,8,boxplot,57,no
L005,P17164,8,boxplot,58,yes
L005,P16759,8,boxplot,59,no
L005,P8930,8,boxplot,60,yes
L005,P5141,8,boxplot,61,yes
L005,P13772,8,boxplot,62,yes
L005,P11389,8,boxplot,63,yes
L005,P13093,8,boxplot,64,no
L005,P2017,8,boxplot,65,no
L005,P10853,8,boxplot,66,yes
L005,P16986,8,boxplot,67,no
L005,P3111,8,boxplot,68,no
L005,P19156,8,boxplot,69,no
L005,P11770,8,boxplot,70,no
L005,P2915,8,boxplot,71,yes
L005,P13186,8,boxplot,72,no
L005,P21267,8,boxplot,73,no
L005,P11994,8,boxplot,74,yes
L005,P1959,8,boxplot,75,yes
L005,P2279,8,boxplot,76,no
L005,P8328,8,boxplot,77,no
L005,P12427,8,boxplot,78,yes
L005,P15243,8,boxplot,79,yes
L005,P18378,8,boxplot,80,yes
L005,P14527,8,boxplot,81,yes
L005,P19462,8,boxplot,82,yes
L005,P557,8,boxplot,83,yes
L005,P17268,8,boxplot,84,yes
L005,P4645,8,boxplot,85,no
L005,P6273,8,boxplot,86,yes
L005,P2631,8,boxplot,87,no
L005,P10572,8,boxplot,88,yes
L005,P19097,8,boxplot,89,no
L005,P11530,8,boxplot,90,yes
L005,P10263,8,boxplot,91,yes
L005,P2064,8,boxplot,92,yes
L005,P14413,8,boxplot,93,yes
L005,P18823,8,boxplot,94,yes
L005,P8197,8,boxplot,95,yes
L005,P8349,8,boxplot,96,no
L005,P8855,8,boxplot,97,yes
L005,P3907,8,boxplot,98,yes
L005,P14816,8,boxplot,99,yes
L005,P17966,8,boxplot,100,no
L005,P21301,8,boxplot,101,yes
L005,P18471,8,boxplot,102,yes
L005,P5094,8,boxplot,103,yes
L005,P19032,8,boxplot,104,yes
L005,P7213,8,boxplot,105,no
L005,P17338,8,boxplot,106,no
L005,P1014,8,boxplot,107,yes
L005,P15768,8,boxplot,108,yes
L005,P20081,8,boxplot,109,yes
L005,P3736,8,boxplot,110,yes
L005,P18660,8,boxplot,111,no
L005,P9263,8,boxplot,112,yes
L005,P12451,8,boxplot,113,yes
L005,P13181,8,boxplot,114,yes
L005,P20864,8,boxplot,115,yes
L005,P16761,8,boxplot,116,no
L005,P16009,8,boxplot,117,no
L005,P12071,8,boxplot,118,no
L005,P17504,8,boxplot,119,yes
L005,P1334,8,boxplot,120,no
L006,P12101,8,dotplot,1,no
L006,P747,8,dotplot,2,no
L006,P695,8,dotplot,3,yes
L006,P10923,8,dotplot,4,yes
L006,P12138,8,dotplot,5,yes
L006,P8244,8,dotplot,6,yes
L006,P1133,8,dotplot,7,yes
L006,P13867,8,dotplot,8,no
L006,P13725,8,dotplot,9,no
L006,P17847,8,dotplot,10,yes
L006,P19264,8,dotplot,11,yes
L006,P8517,8,dotplot,12,no
L006,P7460,8,dotplot,13,no
L006,P12978,8,dotplot,14,no
L006,P19458,8,dotplot,15,yes
L006,P12318,8,dotplot,16,yes
L006,P5855,8,dotplot,17,yes
L006,P7171,8,dotplot,18,no
L006,P9236,8,dotplot,19,yes
L006,P18772,8,dotplot,20,no
L006,P1211,8,dotplot,21,yes
L006,P14972,8,dotplot,22,yes
L006,P11598,8,dotplot,23,yes
L006,P11063,8,dotplot,24,no
L006,P14808,8,dotplot,25,yes
L006,P16812,8,dotplot,26,no
L006,P17952,8,dotplot,27,yes
L006,P7105,8,dotplot,28,yes
L006,P15877,8,dotplot,29,yes
L006,P16964,8,dotplot,30,yes
L006,P1498,8,dotplot,31,yes
L006,P2793,8,dotplot,32,yes
L006,P7722,8,dotplot,33,no
L006,P2437,8,dotplot,34,no
L006,P4887,8,dotplot,35,yes
L006,P887,8,dotplot,36,no
L006,P3406,8,dotplot,37,no
L006,P11788,8,dotplot,38,yes
L006,P6369,8,dotplot,39,no
L006,P11192,8,dotplot,40,no
L006,P7014,8,dotplot,41,yes
L006,P8876,8,dotplot,42,yes
L006,P20465,8,dotplot,43,yes
L006,P10381,8,dotplot,44,yes
L006,P797,8,dotplot,45,yes
L006,P11144,8,dotplot,46,no
L006,P4225,8,dotplot,47,yes
L006,P11763,8,dotplot,48,yes
L006,P16924,8,dotplot,49,yes
L006,P6658,8,dotplot,50,no
L006,P11511,8,dotplot,51,yes
L006,P6392,8,dotplot,52,yes
L006,P415,8,dotplot,53,yes
L006,P2243,8,dotplot,54,yes
L006,P15213,8,dotplot,55,no
L006,P9764,8,dotplot,56,yes
L006,P12176,8,dotplot,57,yes
L006,P7079,8,dotplot,58,yes
L006,P14388,8,dotplot,59,yes
L006,P15550,8,dotplot,60,no
L006,P16827,8,dotplot,61,no
L006,P8169,8,dotplot,62,yes
L006,P10755,8,dotplot,63,yes
L006,P13110,8,dotplot,64,no
L006,P20956,8,dotplot,65,yes
L006,P16739,8,dotplot,66,yes
L006,P4180,8,dotplot,67,yes
L006,P8962,8,dotplot,68,yes
L006,P1472,8,dotplot,69,yes
L006,P11468,8,dotplot,70,no
L006,P3018,8,dotplot,71,no
L006,P19226,8,dotplot,72,no
L006,P14652,8,dotplot,73,yes
L006,P2417,8,dotplot,74,no
L006,P15987,8,dotplot,75,yes
L006,P15141,8,dotplot,76,yes
L006,P5170,8,dotplot,77,yes
L006,P12565,8,dotplot,78,no
L006,P12749,8,dotplot,79,yes
L006,P1176,8,dotplot,80,yes
L006,P12999,8,dotplot,81,yes
L006,P18024,8,dotplot,82,no
L006,P14226,8,dotplot,83,yes
L006,P13978,8,dotplot,84,no
L006,P7284,8,dotplot,85,no
L006,P19671,8,dotplot,86,no
L006,P3413,8,dotplot,87,no
L006,P19254,8,dotplot,88,no
L006,P17884,8,dotplot,89,yes
L006,P6379,8,dotplot,90,yes
L006,P17244,8,dotplot,91,yes
L006,P21598,8,dotplot,92,yes
L006,P12009,8,dotplot,93,yes
L006,P14555,8,dotplot,94,yes
L006,P046,8,dotplot,95,no
L006,P4141,8,dotplot,96,yes
L006,P20948,8,dotplot,97,yes
L006,P11275,8,dotplot,98,no
L006,P6089,8,dotplot,99,no
L006,P11425,8,dotplot,100,no
L006,P267,8,dotplot,101,yes
L006,P8088,8,dotplot,102,no
L006,P17929,8,dotplot,103,no
L006,P4046,8,dotplot,104,yes
L006,P13488,8,dotplot,105,no
L006,P10430,8,dotplot,106,yes
L006,P16337,8,dotplot,107,no
L006,P12325,8,dotplot,108,no
L006,P15695,8,dotplot,109,no
L006,P4310,8,dotplot,110,yes
L006,P13606,8,dotplot,111,no
L006,P17452,8,dotplot,112,yes
L006,P7135,8,dotplot,113,yes
L006,P13198,8,dotplot,114,yes
L006,P17364,8,dotplot,115,yes
L006,P384,8,dotplot,116,yes
L006,P13697,8,dotplot,117,yes
L006,P10815,8,dotplot,118,no
L006,P15391,8,dotplot,119,yes
L006,P9159,8,dotplot,120,yes
L007,P18371,8,violin,1,yes
L007,P17008,8,violin,2,yes
L007,P7963,8,violin,3,yes
L007,P11301,8,violin,4,yes
L007,P20774,8,violin,5,no
L007,P21327,8,violin,6,no
L007,P6744,8,violin,7,no
L007,P11277,8,violin,8,yes
L007,P13565,8,violin,9,no
L007,P1314,8,violin,10,yes
L007,P20588,8,violin,11,no
L007,P1965,8,violin,12,yes
L007,P12850,8,violin,13,yes
L007,P21366,8,violin,14,no
L007,P6451,8,violin,15,no
L007,P444,8,violin,16,yes
L007,P11507,8,violin,17,yes
L007,P16285,8,violin,18,no
L007,P3102,8,violin,19,yes
L007,P12803,8,violin,20,yes
L007,P1538,8,violin,21,yes
L007,P7866,8,violin,22,yes
L007,P21343,8,violin,23,no
L007,P7637,8,violin,24,no
L007,P15885,8,violin,25,yes
L007,P1411,8,violin,26,yes
L007,P3693,8,violin,27,no
L007,P8184,8,violin,28,no
L007,P17690,8,violin,29,yes
L007,P17800,8,violin,30,yes
L007,P17839,8,violin,31,no
L007,P7090,8,violin,32,no
L007,P12648,8,violin,33,no
L007,P9304,8,violin,34,no
L007,P1318,8,violin,35,no
L007,P15131,8,violin,36,no
L007,P4980,8,violin,37,yes
L007,P1293,8,violin,38,yes
L007,P11335,8,violin,39,yes
L007,P6795,8,violin,40,no
L007,P439,8,violin,41,yes
L007,P16880,8,violin,42,no
L007,P11664,8,violin,43,no
L007,P2584,8,violin,44,yes
L007,P7161,8,violin,45,yes
L007,P11030,8,violin,46,yes
L007,P7516,8,violin,47,yes
L007,P4813,8,violin,48,yes
L007,P11778,8,violin,49,no
L007,P6032,8,violin,50,yes
L007,P19546,8,violin,51,yes
L007,P17438,8,violin,52,no
L007,P3568,8,violin,53,yes
L007,P13076,8,violin,54,yes
L007,P18170,8,violin,55,yes
L007,P3391,8,violin,56,yes
L007,P11280,8,violin,57,yes
L007,P6497,8,violin,58,no
L007,P7940,8,violin,59,yes
L007,P4734,8,violin,60,no
L007,P16196,8,violin,61,yes
L007,P13727,8,violin,62,yes
L007,P18925,8,violin,63,no
L007,P13370,8,violin,64,no
L007,P3077,8,violin,65,yes
